order_id,order_date,customer_id,product,category,region,quantity,unit_price
101453,2023/07/09,C0242,Tablet,Electronics,West,1,30000
101454,2023-08-29,C0470,Desk,Furniture,North,-1,8000
101455,2024/01/01,C0332,Mobile,Electronics,West,0,20000
101456,2023-02-18,C0434,Chair,Furniture,East,-1,3500
101457,2023/08/30,C0054,Desk,Furniture,East,1,8000
101458,16-09-23,C0047,Tablet,Electronics,North,3,30000
101459,09-03-23,C0310,Desk,Furniture,West,2,8000
101460,28-03-23,C0595,Desk,Furniture,South,1,8000
101461,2023/02/15,C0348,Desk,Furniture,West,2,8000
101462,2023/05/14,C0544,Tablet,Electronics,West,-1,30000
101463,,C0046,Laptop,Electronics,South,1,55000
101464,10-11-23,C0441,Sofa,Furniture,East,1,25000
101465,,C0271,Headphones,Electronics,East,0,3000
101466,invalid,C0504,Tablet,Electronics,South,-1,30000
101467,2023/03/18,C0451,Sofa,Furniture,North,0,25000
101468,,C0188,Laptop,Electronics,North,1,55000
101469,2023-09-11,C0479,Mobile,Electronics,West,-1,20000
101470,,C0366,Laptop,Electronics,West,2,55000
101471,17-02-23,C0152,Laptop,Electronics,North,0,55000
101472,2023/09/18,C0291,Mobile,Electronics,South,0,20000
101473,invalid,C0577,Headphones,Electronics,South,1,3000
101474,,C0585,Desk,Furniture,South,0,8000
101475,14-01-23,C0511,Mobile,Electronics,North,0,20000
101476,30-10-23,C0125,Tablet,Electronics,West,-1,30000
101477,2023-02-11,C0332,Laptop,Electronics,South,0,55000
101478,01-11-23,C0492,Chair,Furniture,West,0,3500
101479,invalid,C0338,Sofa,Furniture,North,1,25000
101480,2023/01/25,C0583,Tablet,Electronics,South,-1,30000
101481,2023-02-06,C0290,Headphones,Electronics,East,-1,3000
101482,,C0391,Desk,Furniture,North,3,8000
101483,2023-04-17,C0409,Mobile,Electronics,North,1,20000
101484,2023/03/03,C0413,Mobile,Electronics,East,2,20000
101485,invalid,C0443,Tablet,Electronics,East,2,30000
101486,invalid,C0099,Tablet,Electronics,East,-1,30000
101487,16-10-23,C0398,Chair,Furniture,West,2,3500
101488,11-11-23,C0093,Desk,Furniture,West,2,8000
101489,2023-09-20,C0437,Mobile,Electronics,North,2,20000
101490,,C0230,Tablet,Electronics,South,2,30000
101491,28-08-23,C0538,Sofa,Furniture,North,-1,25000
101492,2023/03/07,C0490,Chair,Furniture,East,1,3500
101493,19-10-23,C0255,Sofa,Furniture,West,1,25000
101494,invalid,C0079,Laptop,Electronics,North,3,55000
101495,,C0423,Desk,Furniture,North,2,8000
101496,27-10-23,C0260,Sofa,Furniture,East,3,25000
101497,2023-12-05,C0516,Laptop,Electronics,North,0,55000
101498,2023-02-12,C0187,Chair,Furniture,West,1,3500
101499,invalid,C0305,Chair,Furniture,East,-1,3500
101500,06-04-23,C0461,Headphones,Electronics,East,-1,3000
101501,2023-08-11,C0081,Mobile,Electronics,East,1,20000
101502,2023-01-07,C0006,Desk,Furniture,West,1,8000
101503,,C0489,Mobile,Electronics,West,-1,20000
101504,invalid,C0499,Sofa,Furniture,East,3,25000
101505,2023-03-06,C0405,Tablet,Electronics,East,-1,30000
101506,2023-12-23,C0196,Mobile,Electronics,North,1,20000
101507,,C0028,Mobile,Electronics,South,0,20000
101508,invalid,C0248,Mobile,Electronics,West,-1,20000
101509,,C0475,Laptop,Electronics,South,1,55000
101510,,C0171,Laptop,Electronics,South,1,55000
101511,2023/05/31,C0461,Chair,Furniture,South,1,3500
101512,05-01-23,C0402,Desk,Furniture,North,0,8000
101513,,C0443,Laptop,Electronics,West,-1,55000
101514,2023-09-07,C0568,Desk,Furniture,East,-1,8000
101515,2024/01/01,C0526,Chair,Furniture,West,2,3500
101516,invalid,C0020,Laptop,Electronics,West,3,55000
101517,,C0275,Desk,Furniture,West,1,8000
101518,,C0356,Chair,Furniture,West,3,3500
101519,13-08-23,C0197,Mobile,Electronics,West,1,20000
101520,invalid,C0225,Mobile,Electronics,East,3,20000
101521,,C0301,Chair,Furniture,West,1,3500
101522,2023/11/15,C0369,Sofa,Furniture,West,-1,25000
101523,2023/03/30,C0089,Mobile,Electronics,West,1,20000
101524,,C0504,Mobile,Electronics,North,1,20000
101525,2023-07-03,C0215,Tablet,Electronics,North,1,30000
101526,invalid,C0163,Tablet,Electronics,South,1,30000
101527,2023-11-13,C0346,Headphones,Electronics,West,1,3000
101528,,C0576,Mobile,Electronics,South,1,20000
101529,invalid,C0364,Tablet,Electronics,North,0,30000
101530,2023-08-13,C0528,Mobile,Electronics,North,0,20000
101531,invalid,C0114,Headphones,Electronics,North,2,3000
101532,invalid,C0105,Headphones,Electronics,North,0,3000
101533,22-03-23,C0121,Mobile,Electronics,South,-1,20000
101534,2023-03-20,C0453,Sofa,Furniture,West,1,25000
101535,2023-04-14,C0343,Sofa,Furniture,South,1,25000
101536,,C0007,Chair,Furniture,South,2,3500
101537,10-07-23,C0176,Tablet,Electronics,North,3,30000
101538,2023/03/19,C0425,Sofa,Furniture,East,0,25000
101539,2023/03/12,C0543,Headphones,Electronics,West,0,3000
101540,,C0424,Headphones,Electronics,West,2,3000
101541,,C0371,Headphones,Electronics,North,-1,3000
101542,2023-06-23,C0530,Headphones,Electronics,North,1,3000
101543,2023-07-21,C0169,Tablet,Electronics,West,2,30000
101544,invalid,C0155,Headphones,Electronics,North,1,3000
101545,26-06-23,C0567,Chair,Furniture,East,2,3500
101546,,C0287,Laptop,Electronics,South,0,55000
101547,29-11-23,C0558,Sofa,Furniture,West,1,25000
101548,2023-01-19,C0203,Chair,Furniture,East,0,3500
101549,invalid,C0400,Desk,Furniture,South,1,8000
101550,invalid,C0096,Tablet,Electronics,East,1,30000
101551,2023-10-04,C0164,Headphones,Electronics,North,-1,3000
101552,,C0248,Desk,Furniture,East,1,8000
101553,18-11-23,C0062,Laptop,Electronics,East,-1,55000
101554,2023-08-18,C0127,Desk,Furniture,North,1,8000
101555,01-05-23,C0006,Tablet,Electronics,West,3,30000
101556,03-06-23,C0596,Headphones,Electronics,South,-1,3000
101557,,C0587,Tablet,Electronics,South,-1,30000
101558,invalid,C0108,Sofa,Furniture,East,1,25000
101559,2023-03-17,C0370,Mobile,Electronics,West,0,20000
101560,2023-02-01,C0422,Sofa,Furniture,North,2,25000
101561,,C0488,Chair,Furniture,South,1,3500
101562,invalid,C0539,Tablet,Electronics,West,-1,30000
101563,invalid,C0405,Desk,Furniture,East,0,8000
101564,,C0451,Sofa,Furniture,West,2,25000
101565,,C0131,Mobile,Electronics,West,3,20000
101566,2023/08/22,C0542,Sofa,Furniture,North,3,25000
101567,2023-11-05,C0161,Chair,Furniture,East,1,3500
101568,20-10-23,C0113,Headphones,Electronics,North,2,3000
101569,2023-07-10,C0536,Tablet,Electronics,South,1,30000
101570,,C0311,Tablet,Electronics,East,1,30000
101571,2023-06-06,C0146,Headphones,Electronics,West,1,3000
101572,2023-03-04,C0188,Tablet,Electronics,West,1,30000
101573,,C0070,Desk,Furniture,North,1,8000
101574,13-07-23,C0580,Desk,Furniture,West,1,8000
101575,invalid,C0136,Chair,Furniture,South,0,3500
101576,2023/06/16,C0461,Chair,Furniture,West,0,3500
101577,2023/07/22,C0420,Laptop,Electronics,West,0,55000
101578,27-11-23,C0047,Tablet,Electronics,West,3,30000
101579,invalid,C0170,Laptop,Electronics,North,0,55000
101580,invalid,C0317,Headphones,Electronics,North,0,3000
101581,invalid,C0555,Mobile,Electronics,North,3,20000
101582,2023-12-04,C0488,Mobile,Electronics,North,0,20000
101583,2023/05/06,C0020,Desk,Furniture,East,1,8000
101584,2023-10-01,C0594,Headphones,Electronics,West,-1,3000
101585,,C0412,Desk,Furniture,North,1,8000
101586,2023-09-28,C0185,Tablet,Electronics,West,2,30000
101587,2023-02-20,C0264,Tablet,Electronics,North,2,30000
101588,2023/05/11,C0293,Desk,Furniture,South,1,8000
101589,,C0158,Headphones,Electronics,East,1,3000
101590,2024-01-01,C0334,Mobile,Electronics,South,1,20000
101591,14-03-23,C0400,Laptop,Electronics,North,1,55000
101592,2023-01-27,C0265,Chair,Furniture,West,1,3500
101593,,,Mobile,Electronics,South,1,20000
101594,01-02-23,C0395,Headphones,Electronics,North,3,3000
101595,2023-09-05,C0567,Tablet,Electronics,West,2,30000
101596,11-10-23,C0240,Laptop,Electronics,North,2,55000
101597,invalid,C0104,Desk,Furniture,South,-1,8000
101598,,C0312,Headphones,Electronics,West,1,3000
101599,2023/07/11,C0513,Headphones,Electronics,South,-1,3000
101600,invalid,C0252,Desk,Furniture,West,1,8000
101601,2023/01/01,C0476,Laptop,Electronics,East,1,55000
101602,,C0280,Laptop,Electronics,East,2,55000
101603,2023-03-24,C0218,Headphones,Electronics,East,-1,3000
101604,15-02-23,C0577,Sofa,Furniture,North,3,25000
101605,invalid,C0126,Chair,Furniture,South,-1,3500
101606,22-11-23,C0517,Chair,Furniture,East,1,3500
101607,2023/12/06,C0464,Tablet,Electronics,East,0,30000
101608,invalid,C0216,Tablet,Electronics,West,1,30000
101609,invalid,C0137,Laptop,Electronics,North,-1,55000
101610,invalid,C0178,Laptop,Electronics,West,1,55000
101611,2023-10-03,C0403,Sofa,Furniture,North,2,25000
101612,12-07-23,C0456,Laptop,Electronics,North,0,55000
101613,2023/12/23,C0367,Headphones,Electronics,West,3,3000
101614,2023/08/16,C0474,Laptop,Electronics,East,1,55000
101615,09-04-23,C0021,Laptop,Electronics,East,1,55000
101616,2023/09/10,C0311,Laptop,Electronics,South,0,55000
101617,invalid,C0288,Tablet,Electronics,West,1,30000
101618,19-10-23,C0406,Laptop,Electronics,North,1,55000
101619,invalid,C0175,Desk,Furniture,South,2,8000
101620,2023-10-29,C0579,Sofa,Furniture,South,3,25000
101621,19-10-23,C0067,Mobile,Electronics,South,-1,20000
101622,2023/12/14,C0536,Headphones,Electronics,East,1,3000
101623,invalid,C0546,Laptop,Electronics,East,-1,55000
101624,,C0054,Laptop,Electronics,East,2,55000
101625,,C0531,Tablet,Electronics,West,1,30000
101626,2023-05-23,C0045,Desk,Furniture,South,0,8000
101627,2023-07-20,C0460,Chair,Furniture,East,3,3500
101628,2023/12/20,C0084,Mobile,Electronics,North,1,20000
101629,2023/06/18,C0256,Chair,Furniture,South,1,3500
101630,,C0100,Tablet,Electronics,North,1,30000
101631,2023/02/25,C0343,Headphones,Electronics,East,1,3000
101632,24-09-23,C0349,Chair,Furniture,North,1,3500
101633,2023-11-17,C0075,Headphones,Electronics,West,1,3000
101634,2023-01-18,C0128,Chair,Furniture,North,3,3500
101635,2023-08-15,C0067,Chair,Furniture,South,1,3500
101636,2023-12-13,C0443,Laptop,Electronics,North,1,55000
101637,,C0054,Laptop,Electronics,East,3,55000
101638,invalid,C0421,Laptop,Electronics,South,3,55000
101639,,C0465,Desk,Furniture,West,1,8000
101640,2023-08-21,C0104,Desk,Furniture,East,3,8000
101641,2023-01-07,C0198,Desk,Furniture,North,1,8000
101642,invalid,C0070,Desk,Furniture,South,-1,8000
101643,,C0263,Sofa,Furniture,East,3,25000
101644,2023/03/12,C0456,Sofa,Furniture,South,3,25000
101645,27-10-23,C0062,Headphones,Electronics,South,1,3000
101646,invalid,C0367,Chair,Furniture,East,3,3500
101647,05-11-23,C0151,Headphones,Electronics,West,1,3000
101648,invalid,C0378,Tablet,Electronics,North,1,30000
101649,2023/09/17,C0149,Sofa,Furniture,North,-1,25000
101650,,C0573,Headphones,Electronics,North,0,3000
101651,07-04-23,C0207,Mobile,Electronics,North,1,20000
101652,invalid,C0479,Sofa,Furniture,East,2,25000
101653,25-03-23,C0307,Tablet,Electronics,West,3,30000
101654,2023/01/02,C0044,Laptop,Electronics,West,2,55000
101655,invalid,C0236,Sofa,Furniture,West,1,25000
101656,2023/07/24,C0340,Mobile,Electronics,West,2,20000
101657,2023-02-07,C0007,Mobile,Electronics,East,0,20000
101658,2023/05/29,C0569,Tablet,Electronics,North,1,30000
101659,2023-01-16,C0600,Chair,Furniture,East,1,3500
101660,2023/05/15,C0291,Mobile,Electronics,South,1,20000
101661,2023/04/11,C0348,Sofa,Furniture,South,1,25000
101662,2023-12-13,C0269,Laptop,Electronics,North,1,55000
101663,2023/06/06,C0114,Mobile,Electronics,East,2,20000
101664,2023/09/27,C0379,Chair,Furniture,East,1,3500
101665,2023-03-15,C0445,Headphones,Electronics,North,3,3000
101666,invalid,C0195,Mobile,Electronics,South,0,20000
101667,2023/01/24,C0326,Sofa,Furniture,West,1,25000
101668,2023/06/17,C0194,Headphones,Electronics,East,3,3000
101669,invalid,C0287,Mobile,Electronics,South,1,20000
101670,invalid,C0084,Chair,Furniture,West,1,3500
101671,,C0398,Mobile,Electronics,East,3,20000
101672,invalid,C0330,Chair,Furniture,East,1,3500
101673,25-10-23,C0507,Chair,Furniture,West,-1,3500
101674,2023/04/23,C0598,Chair,Furniture,North,-1,3500
101675,2023/06/06,C0241,Mobile,Electronics,West,2,20000
101676,11-05-23,C0586,Chair,Furniture,South,2,3500
101677,16-08-23,C0138,Desk,Furniture,North,1,8000
101678,,C0236,Desk,Furniture,North,1,8000
101679,,C0437,Desk,Furniture,West,1,8000
101680,15-07-23,C0510,Chair,Furniture,East,1,3500
101681,27-11-23,C0453,Laptop,Electronics,South,1,55000
101682,invalid,C0085,Laptop,Electronics,East,1,55000
101683,2023/02/20,C0081,Desk,Furniture,East,-1,8000
101684,invalid,C0369,Laptop,Electronics,North,1,55000
101685,16-12-23,C0338,Tablet,Electronics,East,1,30000
101686,invalid,C0196,Headphones,Electronics,South,1,3000
101687,26-07-23,C0307,Laptop,Electronics,East,0,55000
101688,,C0594,Chair,Furniture,North,0,3500
101689,2023/04/27,C0153,Desk,Furniture,West,0,8000
101690,2023/09/22,C0215,Sofa,Furniture,West,-1,25000
101691,,C0566,Desk,Furniture,West,0,8000
101692,,C0321,Headphones,Electronics,South,1,3000
101693,invalid,C0450,Chair,Furniture,West,1,3500
101694,05-01-23,C0592,Tablet,Electronics,South,1,30000
101695,2023/08/03,C0364,Chair,Furniture,East,0,3500
101696,28-10-23,C0414,Chair,Furniture,East,-1,3500
101697,2023/06/19,C0033,Laptop,Electronics,South,3,55000
101698,,C0588,Desk,Furniture,West,-1,8000
101699,2023/09/01,C0548,Chair,Furniture,West,1,3500
101700,17-02-23,C0584,Laptop,Electronics,West,1,55000
101701,2023-12-19,C0567,Mobile,Electronics,South,1,20000
101702,2023/02/05,C0028,Desk,Furniture,South,2,8000
101703,04-12-23,C0211,Chair,Furniture,South,1,3500
101704,23-09-23,C0466,Desk,Furniture,North,1,8000
101705,,C0335,Laptop,Electronics,West,1,55000
101706,,C0550,Laptop,Electronics,West,1,55000
101707,2023/06/08,C0212,Chair,Furniture,South,0,3500
101708,invalid,C0487,Chair,Furniture,South,0,3500
101709,14-04-23,C0208,Tablet,Electronics,West,3,30000
101710,,C0457,Laptop,Electronics,North,1,55000
101711,invalid,C0539,Headphones,Electronics,East,1,3000
101712,2023-05-28,C0590,Chair,Furniture,North,2,3500
101713,,C0356,Sofa,Furniture,East,2,25000
101714,2023/04/02,C0180,Headphones,Electronics,West,0,3000
101715,,C0443,Desk,Furniture,West,-1,8000
101716,,C0583,Mobile,Electronics,North,-1,20000
101717,invalid,C0162,Laptop,Electronics,East,1,55000
101718,,C0223,Sofa,Furniture,West,1,25000
101719,invalid,C0079,Laptop,Electronics,North,1,55000
101720,2023/09/17,C0169,Chair,Furniture,East,2,3500
101721,,C0028,Laptop,Electronics,North,2,55000
101722,,C0409,Tablet,Electronics,South,-1,30000
101723,10-12-23,C0118,Laptop,Electronics,South,1,55000
101724,2023-02-12,C0497,Sofa,Furniture,West,2,25000
101725,2023/08/30,C0249,Desk,Furniture,West,-1,8000
101726,2023-11-07,C0166,Headphones,Electronics,South,1,3000
101727,invalid,C0302,Laptop,Electronics,North,1,55000
101728,2023/08/14,C0012,Mobile,Electronics,East,1,20000
101729,invalid,C0222,Tablet,Electronics,North,1,30000
101730,,C0049,Chair,Furniture,North,-1,3500
101731,2023-07-13,C0054,Tablet,Electronics,North,2,30000
101732,2023/04/13,C0256,Headphones,Electronics,East,1,3000
101733,2023-06-22,C0432,Laptop,Electronics,North,1,55000
101734,2023-12-07,C0065,Headphones,Electronics,South,1,3000
101735,,C0172,Mobile,Electronics,North,-1,20000
101736,invalid,C0335,Laptop,Electronics,East,0,55000
101737,,C0213,Mobile,Electronics,West,3,20000
101738,30-03-23,C0109,Mobile,Electronics,East,1,20000
101739,,C0324,Laptop,Electronics,North,2,55000
101740,invalid,C0068,Chair,Furniture,East,1,3500
101741,03-11-23,C0224,Laptop,Electronics,West,1,55000
101742,18-02-23,C0550,Chair,Furniture,South,1,3500
101743,31-03-23,C0398,Desk,Furniture,South,1,8000
101744,2023-06-21,C0326,Sofa,Furniture,West,0,25000
101745,,C0600,Laptop,Electronics,West,3,55000
101746,2023/01/11,C0239,Sofa,Furniture,North,-1,25000
101747,2023/08/08,C0128,Desk,Furniture,East,0,8000
101748,2023/07/11,C0082,Headphones,Electronics,North,1,3000
101749,,C0207,Chair,Furniture,South,1,3500
101750,10-03-23,C0244,Sofa,Furniture,West,1,25000
101751,13-01-23,C0041,Tablet,Electronics,West,1,30000
101752,2023/04/16,C0340,Mobile,Electronics,East,0,20000
101753,invalid,C0255,Desk,Furniture,South,1,8000
101754,2023-02-03,C0188,Desk,Furniture,West,1,8000
101755,2023-11-21,C0072,Headphones,Electronics,South,2,3000
101756,2023/10/31,C0129,Mobile,Electronics,North,1,20000
101757,invalid,C0210,Desk,Furniture,South,0,8000
101758,2023/04/12,C0479,Chair,Furniture,East,-1,3500
101759,27-05-23,C0181,Mobile,Electronics,South,2,20000
101760,,C0207,Desk,Furniture,East,2,8000
101761,,C0387,Tablet,Electronics,South,2,30000
101762,,C0444,Chair,Furniture,South,3,3500
101763,01-11-23,C0438,Headphones,Electronics,North,2,3000
101764,14-07-23,C0567,Desk,Furniture,South,1,8000
101765,,C0465,Chair,Furniture,East,1,3500
101766,2023/08/29,C0074,Desk,Furniture,East,2,8000
101767,2023-09-14,C0195,Mobile,Electronics,North,1,20000
101768,,C0384,Sofa,Furniture,West,-1,25000
101769,,C0383,Chair,Furniture,West,-1,3500
101770,2023-03-05,C0073,Sofa,Furniture,West,3,25000
101771,,C0167,Chair,Furniture,South,3,3500
101772,23-12-23,C0357,Headphones,Electronics,West,0,3000
101773,2023/05/05,C0395,Laptop,Electronics,West,-1,55000
101774,2023/05/14,C0371,Chair,Furniture,North,1,3500
101775,2023/11/05,C0151,Desk,Furniture,East,2,8000
101776,2023-02-17,C0166,Desk,Furniture,North,-1,8000
101777,invalid,C0394,Sofa,Furniture,West,-1,25000
101778,,C0434,Desk,Furniture,South,1,8000
101779,invalid,C0513,Sofa,Furniture,West,1,25000
101780,invalid,C0092,Sofa,Furniture,North,2,25000
101781,,C0276,Headphones,Electronics,South,1,3000
101782,2023-02-19,C0173,Tablet,Electronics,West,1,30000
101783,09-08-23,C0428,Laptop,Electronics,West,0,55000
101784,2023/04/12,C0384,Mobile,Electronics,South,1,20000
101785,,C0515,Chair,Furniture,North,1,3500
101786,2023-04-04,C0191,Headphones,Electronics,South,1,3000
101787,,C0197,Headphones,Electronics,East,0,3000
101788,2023-05-31,C0112,Sofa,Furniture,South,3,25000
101789,2023-06-25,C0128,Laptop,Electronics,East,2,55000
101790,,C0241,Laptop,Electronics,West,3,55000
101791,04-01-23,C0010,Headphones,Electronics,North,1,3000
101792,2023/09/25,C0043,Sofa,Furniture,North,3,25000
101793,,C0385,Headphones,Electronics,East,1,3000
101794,16-12-23,C0440,Headphones,Electronics,East,1,3000
101795,,C0246,Tablet,Electronics,East,1,30000
101796,2023-01-02,C0365,Desk,Furniture,East,1,8000
101797,2023-11-05,C0412,Chair,Furniture,South,0,3500
101798,2023/07/08,C0544,Laptop,Electronics,East,0,55000
101799,2023/01/02,C0487,Chair,Furniture,West,3,3500
101800,24-01-23,C0330,Sofa,Furniture,North,0,25000
101801,2023/11/07,C0334,Headphones,Electronics,West,-1,3000
101802,,C0084,Chair,Furniture,East,2,3500
101803,07-11-23,C0103,Sofa,Furniture,West,0,25000
101804,2023/09/12,C0147,Mobile,Electronics,North,-1,20000
101805,2023/08/17,C0309,Headphones,Electronics,West,1,3000
101806,2023/04/19,C0554,Laptop,Electronics,South,2,55000
101807,,C0092,Mobile,Electronics,North,0,20000
101808,2023/05/12,C0393,Mobile,Electronics,East,1,20000
101809,invalid,C0127,Sofa,Furniture,South,2,25000
101810,2023/10/22,C0093,Sofa,Furniture,East,2,25000
101811,,C0067,Headphones,Electronics,East,3,3000
101812,2023/04/25,C0576,Sofa,Furniture,West,-1,25000
101813,2023-02-15,C0298,Tablet,Electronics,North,1,30000
101814,invalid,C0193,Tablet,Electronics,North,-1,30000
101815,invalid,C0321,Mobile,Electronics,West,0,20000
101816,,C0549,Tablet,Electronics,South,1,30000
101817,invalid,C0374,Tablet,Electronics,South,0,30000
101818,,C0228,Desk,Furniture,North,3,8000
101819,2023/06/01,C0472,Desk,Furniture,East,0,8000
101820,2023/11/04,C0512,Headphones,Electronics,West,1,3000
101821,15-09-23,C0036,Tablet,Electronics,East,1,30000
101822,2023/09/11,C0281,Sofa,Furniture,West,1,25000
101823,20-03-23,C0386,Tablet,Electronics,North,-1,30000
101824,2023-04-02,C0216,Headphones,Electronics,South,-1,3000
101825,2023/01/12,C0402,Headphones,Electronics,East,2,3000
101826,,C0346,Desk,Furniture,West,2,8000
101827,invalid,C0401,Headphones,Electronics,North,2,3000
101828,2023-03-09,C0200,Tablet,Electronics,West,-1,30000
101829,23-08-23,C0595,Tablet,Electronics,North,0,30000
101830,,C0592,Sofa,Furniture,South,1,25000
101831,2023/04/11,C0149,Chair,Furniture,South,1,3500
101832,invalid,C0010,Sofa,Furniture,East,-1,25000
101833,,C0152,Sofa,Furniture,West,0,25000
101834,31-08-23,C0058,Headphones,Electronics,North,1,3000
101835,invalid,C0121,Mobile,Electronics,East,1,20000
101836,2023-03-02,C0414,Mobile,Electronics,South,-1,20000
101837,invalid,C0501,Mobile,Electronics,East,2,20000
101838,,C0385,Sofa,Furniture,North,-1,25000
101839,2023-03-03,C0456,Chair,Furniture,East,1,3500
101840,invalid,C0125,Laptop,Electronics,West,1,55000
101841,22-12-23,C0587,Laptop,Electronics,West,3,55000
101842,,C0186,Sofa,Furniture,West,1,25000
101843,2023-06-16,C0306,Sofa,Furniture,South,2,25000
101844,,C0551,Laptop,Electronics,South,-1,55000
101845,2023-09-23,C0570,Laptop,Electronics,West,2,55000
101846,2023/12/04,C0552,Headphones,Electronics,North,3,3000
101847,invalid,C0185,Laptop,Electronics,North,1,55000
101848,2023/10/22,C0126,Headphones,Electronics,North,1,3000
101849,invalid,C0166,Mobile,Electronics,North,-1,20000
101850,2023-09-17,C0036,Headphones,Electronics,North,0,3000
101851,,C0558,Tablet,Electronics,South,1,30000
101852,invalid,C0308,Laptop,Electronics,North,1,55000
101853,invalid,C0456,Sofa,Furniture,South,3,25000
101854,invalid,C0536,Sofa,Furniture,East,1,25000
101855,2023/01/19,C0102,Desk,Furniture,North,1,8000
101856,2023/11/05,C0307,Mobile,Electronics,South,1,20000
101857,2023/11/15,C0368,Desk,Furniture,East,1,8000
101858,15-07-23,C0564,Chair,Furniture,East,1,3500
101859,2023-05-11,C0410,Sofa,Furniture,West,1,25000
101860,2023-11-19,C0147,Sofa,Furniture,South,2,25000
101861,invalid,C0198,Sofa,Furniture,East,1,25000
101862,,C0524,Sofa,Furniture,South,0,25000
101863,2023-11-06,C0445,Tablet,Electronics,West,0,30000
101864,invalid,C0277,Mobile,Electronics,North,1,20000
101865,24-11-23,C0417,Sofa,Furniture,North,3,25000
101866,2023/04/26,C0342,Laptop,Electronics,East,1,55000
101867,2023/07/13,C0101,Tablet,Electronics,West,1,30000
101868,invalid,C0127,Laptop,Electronics,South,0,55000
101869,invalid,C0502,Desk,Furniture,North,0,8000
101870,invalid,C0289,Sofa,Furniture,East,3,25000
101871,2023/06/26,C0326,Laptop,Electronics,West,1,55000
101872,,C0545,Headphones,Electronics,West,-1,3000
101873,2023/03/15,C0010,Mobile,Electronics,South,1,20000
101874,29-12-23,C0274,Chair,Furniture,North,3,3500
101875,2023/08/13,C0429,Headphones,Electronics,West,1,3000
101876,08-08-23,C0480,Tablet,Electronics,East,0,30000
101877,2023-06-06,C0235,Desk,Furniture,East,-1,8000
101878,2023-02-09,C0321,Chair,Furniture,North,0,3500
101879,invalid,C0096,Sofa,Furniture,South,1,25000
101880,2023-08-06,C0293,Laptop,Electronics,West,-1,55000
101881,,C0140,Sofa,Furniture,West,3,25000
101882,,C0546,Sofa,Furniture,North,-1,25000
101883,invalid,C0008,Desk,Furniture,West,1,8000
101884,invalid,C0541,Mobile,Electronics,North,-1,20000
101885,2023/02/08,C0537,Mobile,Electronics,South,-1,20000
101886,2023-08-05,C0137,Tablet,Electronics,East,0,30000
101887,2023-06-23,C0175,Chair,Furniture,East,2,3500
101888,03-06-23,C0553,Sofa,Furniture,North,1,25000
101889,2023-11-20,C0272,Chair,Furniture,South,1,3500
101890,invalid,C0223,Desk,Furniture,East,2,8000
101891,04-01-23,C0500,Chair,Furniture,North,3,3500
101892,24-02-23,C0337,Desk,Furniture,East,2,8000
101893,05-01-23,C0191,Laptop,Electronics,West,1,55000
101894,2023-09-28,C0504,Laptop,Electronics,South,2,55000
101895,,C0421,Desk,Furniture,North,1,8000
101896,,C0257,Mobile,Electronics,South,0,20000
101897,2023/10/02,C0374,Tablet,Electronics,West,1,30000
101898,,C0112,Headphones,Electronics,West,1,3000
101899,30-12-23,C0445,Mobile,Electronics,North,1,20000
101900,2023-03-10,C0195,Mobile,Electronics,East,1,20000
101901,2023/12/08,C0340,Chair,Furniture,North,2,3500
101902,,C0273,Mobile,Electronics,North,2,20000
101903,,C0131,Desk,Furniture,East,2,8000
101904,2023-02-25,C0399,Sofa,Furniture,South,-1,25000
101905,14-09-23,C0130,Headphones,Electronics,South,1,3000
101906,08-08-23,C0243,Laptop,Electronics,North,0,55000
101907,,C0009,Desk,Furniture,West,-1,8000
101908,2023/11/13,C0085,Tablet,Electronics,West,2,30000
101909,2023/05/24,C0524,Mobile,Electronics,South,-1,20000
101910,,C0270,Headphones,Electronics,South,1,3000
101911,2023/10/30,C0106,Chair,Furniture,South,-1,3500
101912,2023-03-09,C0153,Sofa,Furniture,South,-1,25000
101913,2023/08/07,C0281,Chair,Furniture,South,1,3500
101914,2023-07-14,C0205,Laptop,Electronics,North,3,55000
101915,2023/06/22,C0314,Chair,Furniture,South,3,3500
101916,2023-06-05,C0063,Chair,Furniture,West,2,3500
101917,31-12-23,C0373,Laptop,Electronics,East,1,55000
101918,2023/01/21,C0328,Chair,Furniture,North,1,3500
101919,30-08-23,C0330,Laptop,Electronics,South,1,55000
101920,2023/05/10,C0104,Tablet,Electronics,West,3,30000
101921,2023-02-19,C0343,Chair,Furniture,East,1,3500
101922,04-07-23,C0566,Sofa,Furniture,South,1,25000
101923,2023/11/29,C0371,Sofa,Furniture,East,0,25000
101924,2023-02-24,C0599,Tablet,Electronics,West,1,30000
101925,invalid,C0124,Mobile,Electronics,North,-1,20000
101926,2023-02-08,C0198,Headphones,Electronics,West,1,3000
101927,,C0352,Desk,Furniture,East,3,8000
101928,2023/04/09,C0158,Desk,Furniture,North,-1,8000
101929,18-08-23,C0259,Chair,Furniture,East,3,3500
101930,2023-09-05,C0121,Sofa,Furniture,West,-1,25000
101931,2023/11/03,C0516,Chair,Furniture,North,3,3500
101932,2023-10-17,C0133,Tablet,Electronics,East,-1,30000
101933,,C0195,Laptop,Electronics,West,0,55000
101934,2023/08/13,C0526,Desk,Furniture,North,0,8000
101935,,C0394,Headphones,Electronics,West,3,3000
